R[255]	762001	765000
R[256]	765001	768000
R[257]	768001	771000
R[258]	771001	774000
R[259]	774001	777000
R[260]	777001	780000
R[261]	780001	783000
R[262]	783001	786000
R[263]	786001	789000
R[264]	789001	792000
R[265]	792001	795000
R[266]	795001	798000
R[267]	798001	801000
R[268]	801001	804000
R[269]	804001	807000
R[270]	807001	810000
R[271]	810001	813000
R[272]	813001	816000
R[273]	816001	819000
R[274]	819001	822000
R[275]	822001	825000
R[276]	825001	828000
R[277]	828001	831000
R[278]	831001	834000
R[279]	834001	837000
R[280]	837001	840000
R[281]	840001	843000
R[282]	843001	846000
R[283]	846001	849000
R[284]	849001	852000
R[285]	852001	855000
R[286]	855001	858000
R[287]	858001	861000
R[288]	861001	864000
R[289]	864001	867000
R[290]	867001	870000
R[291]	870001	873000
R[292]	873001	876000
R[293]	876001	879000
R[294]	879001	882000
R[295]	882001	885000
R[296]	885001	888000
R[297]	888001	891000
R[298]	891001	894000
R[299]	894001	897000
R[300]	897001	900000
R[301]	900001	903000
R[302]	903001	906000
R[303]	906001	909000
R[304]	909001	912000
R[305]	912001	915000
R[306]	915001	918000
R[307]	918001	921000
R[308]	921001	924000
R[309]	924001	927000
R[310]	927001	930000
R[311]	930001	933000
R[312]	933001	936000
R[313]	936001	939000
R[314]	939001	942000
R[315]	942001	945000
R[316]	945001	948000
R[317]	948001	951000
R[318]	951001	954000
R[319]	954001	957000
R[320]	957001	960000
R[321]	960001	963000
R[322]	963001	966000
R[323]	966001	969000
R[324]	969001	972000
R[325]	972001	975000
R[326]	975001	978000
R[327]	978001	981000
R[328]	981001	984000
R[329]	984001	987000
R[330]	987001	990000
R[331]	990001	993000
R[332]	993001	996000
R[333]	996001	999000
R[334]	999001	1002000
R[335]	1002001	1005000
R[336]	1005001	1008000
R[337]	1008001	1011000
R[338]	1011001	1014000
R[339]	1014001	1017000
R[340]	1017001	1020000
R[341]	1020001	1023000
R[342]	1023001	1026000
R[343]	1026001	1029000
R[344]	1029001	1032000
R[345]	1032001	1035000
R[346]	1035001	1038000
R[347]	1038001	1041000
R[348]	1041001	1044000
R[349]	1044001	1047000
R[350]	1047001	1050000
R[351]	1050001	1053000
R[352]	1053001	1056000
R[353]	1056001	1059000
R[354]	1059001	1062000
R[355]	1062001	1065000
R[356]	1065001	1068000
R[357]	1068001	1071000
R[358]	1071001	1074000
R[359]	1074001	1077000
R[360]	1077001	1080000
R[361]	1080001	1083000
R[362]	1083001	1086000
R[363]	1086001	1089000
R[364]	1089001	1092000
R[365]	1092001	1095000
R[366]	1095001	1098000
R[367]	1098001	1101000
R[368]	1101001	1104000
R[369]	1104001	1107000
R[370]	1107001	1110000
R[371]	1110001	1113000
R[372]	1113001	1116000
R[373]	1116001	1119000
R[374]	1119001	1122000
R[375]	1122001	1125000
R[376]	1125001	1128000
R[377]	1128001	1131000
R[378]	1131001	1134000
R[379]	1134001	1137000
R[380]	1137001	1140000
R[381]	1140001	1143000
R[382]	1143001	1146000
R[383]	1146001	1149000
R[384]	1149001	1152000
R[385]	1152001	1155000
R[386]	1155001	1158000
R[387]	1158001	1161000
R[388]	1161001	1164000
R[389]	1164001	1167000
R[390]	1167001	1170000
R[391]	1170001	1173000
R[392]	1173001	1176000
R[393]	1176001	1179000
R[394]	1179001	1182000
R[395]	1182001	1185000
R[396]	1185001	1188000
R[397]	1188001	1191000
R[398]	1191001	1194000
R[399]	1194001	1197000
R[400]	1197001	1200000
R[401]	1200001	1203000
R[402]	1203001	1206000
R[403]	1206001	1209000
R[404]	1209001	1212000
R[405]	1212001	1215000
R[406]	1215001	1218000
R[407]	1218001	1221000
R[408]	1221001	1224000
R[409]	1224001	1227000
R[410]	1227001	1230000
R[411]	1230001	1233000
R[412]	1233001	1236000
R[413]	1236001	1239000
R[414]	1239001	1242000
R[415]	1242001	1245000
R[416]	1245001	1248000
R[417]	1248001	1251000
R[418]	1251001	1254000
R[419]	1254001	1257000
R[420]	1257001	1260000
R[421]	1260001	1263000
R[422]	1263001	1266000
R[423]	1266001	1269000
R[424]	1269001	1272000
R[425]	1272001	1275000
R[426]	1275001	1278000
R[427]	1278001	1281000
R[428]	1281001	1284000
R[429]	1284001	1287000
R[430]	1287001	1290000
R[431]	1290001	1293000
R[432]	1293001	1296000
R[433]	1296001	1299000
R[434]	1299001	1302000
R[435]	1302001	1305000
R[436]	1305001	1308000
R[437]	1308001	1311000
R[438]	1311001	1314000
R[439]	1314001	1317000
R[440]	1317001	1320000
R[441]	1320001	1323000
R[442]	1323001	1326000
R[443]	1326001	1329000
R[444]	1329001	1332000
R[445]	1332001	1335000
R[446]	1335001	1338000
R[447]	1338001	1341000
R[448]	1341001	1344000
R[449]	1344001	1347000
R[450]	1347001	1350000
R[451]	1350001	1353000
R[452]	1353001	1356000
R[453]	1356001	1359000
R[454]	1359001	1362000
R[455]	1362001	1365000
R[456]	1365001	1368000
R[457]	1368001	1371000
R[458]	1371001	1374000
R[459]	1374001	1377000
R[460]	1377001	1380000
R[461]	1380001	1383000
R[462]	1383001	1386000
R[463]	1386001	1389000
R[464]	1389001	1392000
R[465]	1392001	1395000
R[466]	1395001	1398000
R[467]	1398001	1401000
R[468]	1401001	1404000
R[469]	1404001	1407000
R[470]	1407001	1410000
R[471]	1410001	1413000
